id,longitude,latitude
21725,80.2524424,12.9579779
21726,80.2554235,12.9608481
21727,80.2536006,12.9609835
21728,80.2504344,12.9566284
21729,80.2517142,12.9565249
21730,80.2528327,12.9587579
21731,80.2543644,12.9584593
21732,80.2542546,12.9618359
21733,80.2538085,12.9553915
21734,80.2530374,12.9554461
21735,80.2512726,12.9554611
21736,80.2511454,12.9543119
21737,80.2509296,12.9523216
21738,80.2505751,12.9543795
21739,80.2417709,12.9641975
21740,80.229935,12.970722
21741,80.2308588,12.9706348
21742,80.2313706,12.9705655
21743,80.2395205,12.9607907
21744,80.2419843,12.960274
21745,80.2432617,12.9603236
21746,80.2367879,12.9454068
21747,80.2430459,12.9613033
21748,80.2425102,12.9617811
21749,80.2413905,12.9618049
21750,80.2419874,12.9611183
21751,80.2434748,12.9611581
21752,80.2419814,12.9606767
21753,80.2433798,12.9607669
21754,80.2387243,12.9575862
21755,80.2438416,12.959097
21756,80.2432631,12.9592609
21757,80.241477,12.9591632
21758,80.2435068,12.9612895
21759,80.2413286,12.9613544
21760,80.2419878,12.9597988
21761,80.2439893,12.9670827
21762,80.2375172,12.9592124
21763,80.2377238,12.958715
21764,80.2373679,12.9571881
21765,80.2366502,12.9573207
21766,80.2361078,12.9574209
21767,80.2426193,12.9621732
21768,80.2403596,12.9597108
21769,80.243265,12.9598429
21770,80.2390375,12.9592803
21771,80.2377642,12.9593549
21772,80.2365413,12.9589679
21773,80.2363746,12.9589295
21774,80.2361158,12.9588839
21775,80.2350962,12.9589922
21776,80.2337586,12.9591628
21777,80.2330314,12.9592589
21778,80.2326993,12.9593028
21779,80.2431802,12.9587689
21780,80.2432015,12.9588954
21781,80.2437055,12.9621079
21782,80.2331185,12.9670796
21783,80.2419533,12.9524539
21784,80.2367,12.9541551
21785,80.1970837,12.9432918
21786,80.1969054,12.9415427
21787,80.2169607,12.7923586
21788,80.2153518,12.7927486
21789,80.2140761,12.7930536
21790,80.1895608,12.8059463
21791,80.1295741,12.8617299
21792,80.2300793,12.919051
21793,80.229678,12.916104
21794,80.2296018,12.9156239
21795,80.2293936,12.9141597
21796,80.2292996,12.9134232
21797,80.2292646,12.913149
21798,80.2292281,12.9128636
21799,80.2291975,12.912624
21800,80.2291538,12.9123367
21801,80.229077,12.9118318
21802,80.2289989,12.9113187
21803,80.2289637,12.9110874
21804,80.2286176,12.9088335
21805,80.2283336,12.9067263
21806,80.2282464,12.905388
21807,80.2281658,12.9041433
21808,80.2280116,12.9011817
21809,80.2279783,12.9007054
21810,80.2279424,12.9001172
21811,80.2273764,12.8889267
21812,80.2273682,12.8884829
21813,80.2273538,12.8881697
21814,80.227329,12.8879621
21815,80.2272812,12.8875616
21816,80.227251,12.8873091
21817,80.2267467,12.8850528
21818,80.2267405,12.8836518
21819,80.226753,12.8820974
21820,80.2267681,12.880753
21821,80.2267722,12.8803918
21822,80.2267732,12.8803013
21823,80.2269851,12.8764166
21824,80.2265413,12.8696967
21825,80.2266278,12.8653748
21826,80.2266115,12.8619308
21827,80.2263137,12.8587052
21828,80.2266162,12.8464299
21829,80.2266262,12.8457623
21830,80.2266475,12.8452689
21831,80.2266675,12.8448042
21832,80.2294466,12.8311431
21833,80.2313927,12.8248083
21834,80.2310936,12.8235781
21835,80.2306617,12.8221023
21836,80.2304999,12.8200931
21837,80.2276103,12.809853
21838,80.2256872,12.8073019
21839,80.2231881,12.7972379
21840,80.2229737,12.7960117
21841,80.2280432,12.9011321
21842,80.2325136,12.9327516
21843,80.2321799,12.9318305
21844,80.2315156,12.9295723
21845,80.2311918,12.9276695
21846,80.2427885,12.9545498
21847,80.2442474,12.9579364
21848,80.1903383,12.9793972
21849,80.1895417,12.9800376
21850,80.1886143,12.9801058
21851,80.1879308,12.9797009
21852,80.2403099,12.9490205
21853,80.2322031,12.9499545
21854,80.2311164,12.9498874
21855,80.2277186,12.9010176
21856,80.1913543,12.9526454
21857,80.1885986,12.9527945
21858,80.1921755,12.9522055
21859,80.1925483,12.9522604
21860,80.1878673,12.9489837
21861,80.1898592,12.9503087
21862,80.1894619,12.9488387
21863,80.1936667,12.9440342
21864,80.1942794,12.9485988
21865,80.2084276,12.9486317
21866,80.2145382,12.9630565
21867,80.2144067,12.9625414
21868,80.2324513,12.9613714
21869,80.2324314,12.9622251
21870,80.2330032,12.9665316
21871,80.2338942,12.9598436
21872,80.2339971,12.9605347
21873,80.2340621,12.9609714
21874,80.2341217,12.9613717
21875,80.2341373,12.9614763
21876,80.2342471,12.9622138
21877,80.2343035,12.9625924
21878,80.2343216,12.9634306
21879,80.2348175,12.9652415
21880,80.2334635,12.9598698
21881,80.2334892,12.960548
21882,80.2333641,12.960984
21883,80.2330886,12.9605586
21884,80.233103,12.9613823
21885,80.2332622,12.9625966
21886,80.2326292,12.9625991
21887,80.2333357,12.9598776
21888,80.2333275,12.9634139
21889,80.2332196,12.9622202
21890,80.2328352,12.9634081
21891,80.2327042,12.9634035
21892,80.2320332,12.9622146
21893,80.2319421,12.9613629
21894,80.2326886,12.9605691
21895,80.2328748,12.9639942
21896,80.2397208,12.9635891
21897,80.239584,12.9637239
21898,80.2395211,12.9637859
21899,80.239394,12.9639152
21900,80.2387041,12.9640973
21901,80.2382546,12.9642215
21902,80.2381036,12.9642643
21903,80.2378998,12.9643221
21904,80.2366937,12.9645911
21905,80.2387707,12.9625754
21906,80.238591,12.9625779
21907,80.2371165,12.962598
21908,80.2356044,12.9632349
21909,80.2364003,12.9632131
21910,80.2379106,12.9635196
21911,80.2384242,12.9635031
21912,80.2374505,12.9601551
21913,80.2371223,12.960714
21914,80.2371588,12.9609301
21915,80.2373312,12.9617963
21916,80.2385614,12.9621596
21917,80.2375632,12.9609107
21918,80.2435337,12.958384
21919,80.2432257,12.9584917
21920,80.2370783,12.9624139
21921,80.2363123,12.9624999
21922,80.2367264,12.9598658
21923,80.2371375,12.9597957
21924,80.23648,12.9585266
21925,80.2369966,12.9620195
21926,80.2362825,12.9621219
21927,80.2365384,12.9614025
21928,80.236308,12.9614233
21929,80.2379323,12.9566884
21930,80.23849,12.9566534
21931,80.2373058,12.9568328
21932,80.2365121,12.9569589
21933,80.2390263,12.9616024
21934,80.2390122,12.9613747
21935,80.2367918,12.9602081
21936,80.2415659,12.958254
21937,80.2372838,12.9639355
21938,80.2397509,12.9582182
21939,80.2424661,12.9640609
21940,80.2425552,12.9650341
21941,80.2366255,12.9618412
21942,80.2364909,12.9611634
21943,80.241216,12.9577155
21944,80.2348427,12.9598952
21945,80.2352183,12.9598405
21946,80.2353996,12.9598144
21947,80.2385334,12.961762
21948,80.2380868,12.9617747
21949,80.2378737,12.9613153
21950,80.2436833,12.9587304
21951,80.2423279,12.9589852
21952,80.2432351,12.9576922
21953,80.2424498,12.958494
21954,80.239842,12.9616437
21955,80.2384682,12.9613542
21956,80.2352561,12.9601214
21957,80.2353135,12.9605478
21958,80.236098,12.9618902
21959,80.2355863,12.9621186
21960,80.2348792,12.9601924
21961,80.2371874,12.9629731
21962,80.2361007,12.9629706
21963,80.236952,12.9618046
21964,80.2355863,12.9618069
21965,80.2378595,12.9562856
21966,80.2364685,12.9566758
21967,80.2364503,12.9563027
21968,80.2367323,12.9607448
21969,80.2388501,13.076893
21970,80.2394537,13.0770409
21971,80.2416832,13.0775619
21972,80.2339208,13.0757147
21973,80.2385712,13.0829852
21974,80.2345932,13.0391236
21975,80.2345639,13.0391893
21976,80.2336176,13.0405726
21977,80.1770392,13.085982
21978,80.1771031,13.0855657
21979,80.1771912,13.0843375
21980,80.1772222,13.0839532
21981,80.1772532,13.0835688
21982,80.177292,13.0831651
21983,80.1773297,13.0827733
21984,80.1618382,13.0848938
21985,80.163024,13.0849031
21986,80.1630583,13.0849588
21987,80.1639626,13.0850274
21988,80.1649026,13.0850944
21989,80.1653679,13.0851243
21990,80.1654757,13.0857487
21991,80.1693158,13.0854433
21992,80.1633569,13.0821683
21993,80.1636624,13.0811546
21994,80.1621917,13.0814148
21995,80.1626588,13.0814053
21996,80.1625966,13.0832897
21997,80.1632301,13.083272
21998,80.167897,13.085046
21999,80.167897,13.0847511
22000,80.1735762,13.0800571
22001,80.1789904,13.0861745
22002,80.1789513,13.0866803
22003,80.1754791,13.0854057
22004,80.1672755,13.0850359
22005,80.1672687,13.0844673
22006,80.168594,13.0825237
22007,80.1765488,13.0826897
22008,80.1652916,13.0845624
22009,80.164096,13.0844654
22010,80.1631156,13.0821811
22011,80.1764646,13.0842683
22012,80.1649671,13.0857922
22013,80.1652338,13.083974
22014,80.1754392,13.0872228
22015,80.1792605,13.0833419
22016,80.1663698,13.0832981
22017,80.1622779,13.0829705
22018,80.1632175,13.0829257
22019,80.1640466,13.0828862
22020,80.1642422,13.0840334
22021,80.164757,13.0840026
22022,80.1650287,13.0836221
22023,80.1626421,13.0840569
22024,80.1632408,13.0835669
22025,80.1622433,13.0822104
22026,80.1621716,13.0809264
22027,80.1788612,13.0861692
22028,80.1794557,13.0821065
22029,80.1640219,13.0812572
22030,80.1618939,13.0809331
22031,80.167124,13.0850334
22032,80.1647025,13.0827093
22033,80.1766304,13.0846713
22034,80.1759818,13.0846032
22035,80.1634374,13.0838829
22036,80.1738841,13.0790532
22037,80.174076,13.0784277
22038,80.1753623,13.0766877
22039,80.1760279,13.0761234
22040,80.1779527,13.0754565
22041,80.1791501,13.075479
22042,80.1791952,13.0754798
22043,80.1801703,13.0754982
22044,80.1804952,13.0755043
22045,80.1672232,13.0839268
22046,80.1746537,13.078575
22047,80.1757383,13.0788517
22048,80.1766988,13.0781744
22049,80.1771847,13.0780321
22050,80.1779255,13.0779801
22051,80.1790953,13.07811
22052,80.1804775,13.0782808
22053,80.1777146,13.0818438
22054,80.177294,13.0801218
22055,80.1755632,13.0795357
22056,80.1744565,13.0792177
22057,80.1744114,13.0756481
22058,80.1725663,13.0778695
22059,80.1727609,13.077235
22060,80.1791619,13.0749818
22061,80.1791821,13.0741257
22062,80.1779458,13.0760985
22063,80.175761,13.0771312
22064,80.1804847,13.0771558
22065,80.1791325,13.0771293
22066,80.1779349,13.0771026
22067,80.1757115,13.0757448
22068,80.1750036,13.0749253
22069,80.1804904,13.0762602
22070,80.1791659,13.0762508
22071,80.1779442,13.0762423
22072,80.1772875,13.074622
22073,80.1767694,13.0749036
22074,80.1777831,13.0749367
22075,80.1731003,13.0761279
22076,80.1801716,13.0749881
22077,80.1779512,13.0749422
22078,80.1752772,13.0760918
22079,80.1760279,13.0741227
22080,80.2300743,13.085969
22081,80.2301237,13.076779
22082,80.225967,13.0857368
22083,80.2247021,13.0830587
22084,80.2338033,13.0829893
22085,80.2344267,13.0809261
22086,80.2263842,13.0851987
22087,80.2259185,13.0848704
22088,80.2248851,13.0841366
22089,80.2193595,13.0839239
22090,80.2193689,13.0834326
22091,80.2233593,13.0838015
22092,80.2183109,13.0547031
22093,80.2212729,13.0559533
22094,80.2266701,13.0649835
22095,80.2262973,13.051815
22096,80.2313572,13.0644874
22097,80.2271977,13.0653488
22098,80.2207194,13.0553687
22099,80.2258956,13.0738268
22100,80.2283482,13.0091462
22101,80.2023625,12.9234895
22102,80.2031207,12.9235215
22103,80.2003829,12.9205798
22104,80.2003598,12.9211425
22105,80.2002506,12.9230278
22106,80.2002378,12.9233053
22107,80.2037999,12.9253807
22108,80.2029808,12.9253611
22109,80.1979568,12.9224945
22110,80.1979099,12.9232074
22111,80.201722,12.9226586
22112,80.2010192,12.922628
22113,80.200928,12.922624
22114,80.1994636,12.9225602
22115,80.1983716,12.9225126
22116,80.2005197,12.9266083
22117,80.2022012,12.9266272
22118,80.2029775,12.9266404
22119,80.2029796,12.9258294
22120,80.2022768,12.9245634
22121,80.2369655,13.0617006
22122,80.2375249,13.0611328
22123,80.242554,13.0569965
22124,80.242694,13.0569703
22125,80.2428079,13.0571878
22126,80.2428353,13.0573369
22127,80.2427669,13.0568167
22128,80.2423542,13.0539995
22129,80.2417657,13.0526337
22130,80.2413662,13.0523092
22131,80.2434815,13.0631801
22132,80.23896,13.0590382
22133,80.2328095,13.0571257
22134,80.232422,13.0549029
22135,80.235329,13.0536773
22136,80.1618075,13.0841423
22137,80.1705209,13.0903101
22138,80.1725294,13.0901076
22139,80.1725758,13.0901053
22140,80.1730484,13.0983467
22141,80.1730655,13.098574
22142,80.1718144,13.0901435
22143,80.1716799,13.0986103
22144,80.1710669,13.0902853
22145,80.1734262,13.0900689
22146,80.1710406,13.0901822
22147,80.2212619,13.0670872
22148,80.2200432,13.0717138
22149,80.2109781,13.0630076
22150,80.221446,13.0674174
22151,80.2161027,13.0663602
22152,80.2172366,13.071295
22153,80.2171607,13.0706648
22154,80.2184872,13.0706001
22155,80.2189794,13.0720279
22156,80.2183752,13.0696469
22157,80.2209726,13.0673975
22158,80.2168032,13.0722616
22159,80.2173435,13.0721821
22160,80.2336584,12.9026922
22161,80.2330428,12.9041275
22162,80.2328901,12.9023923
22163,80.2329378,12.9028724
22164,80.2328269,12.9047576
22165,80.2330469,12.9064276
22166,80.233049,12.906674
22167,80.2330998,12.9073915
22168,80.2331166,12.9079577
22169,80.234223,12.9027549
22170,80.2305021,12.9040286
22171,80.2304712,12.9036805
22172,80.2302209,12.9022512
22173,80.230958,12.9035928
22174,80.2307054,12.9021733
22175,80.2313737,12.9043419
22176,80.2342753,12.9035131
22177,80.2320401,12.9088523
22178,80.2262032,12.9083316
22179,80.2208656,12.91458
22180,80.2206778,12.9146166
22181,80.2222177,12.9012332
22182,80.2193582,12.905806
22183,80.2184612,12.9024046
22184,80.2183218,12.9024098
22185,80.2205759,12.914214
22186,80.2207261,12.9141878
22187,80.229981,12.9111913
22188,80.2323304,12.9108673
22189,80.2336233,12.9104423
22190,80.2341412,12.907393
22191,80.2416066,12.9449686
22192,80.2415267,12.9445168
22193,80.2429482,12.9442444
22194,80.2347474,12.9470038
22195,80.238466,13.0418098
22196,80.2382344,13.0418362
22197,80.2363165,13.0420165
22198,80.2346703,13.0391858
22199,80.2342727,13.0380503
22200,80.2341395,13.0374364
22201,80.2339699,13.0366566
22202,80.2338248,13.0360388
22203,80.2379416,13.0393193
22204,80.2378864,13.0388549
22205,80.2378446,13.0386241
22206,80.239702,13.0383864
22207,80.2382799,13.0426043
22208,80.2355198,13.0395647
22209,80.2368366,13.0390296
22210,80.2439221,13.0398707
22211,80.2361357,13.0408747
22212,80.2361521,13.0409587
22213,80.2362129,13.0412966
22214,80.2362675,13.0416007
22215,80.2382731,13.0405958
22216,80.2382121,13.0401945
22217,80.2380097,13.0394256
22218,80.2312713,13.0381133
22219,80.2310792,13.0374687
22220,80.2359651,13.039856
22221,80.236948,13.0397236
22222,80.2380815,13.0393333
22223,80.2359983,13.0400891
22224,80.2341265,13.0400374
22225,80.2308889,13.036863
22226,80.2314213,13.0385796
22227,80.2340443,13.041393
22228,80.238287,13.0406927
22229,80.2396343,13.0405207
22230,80.2401952,13.0404488
22231,80.2439548,13.0400054
22232,80.2394665,13.0391588
22233,80.239579,13.0400216
22234,80.2396239,13.0404222
22235,80.2360585,13.0404616
22236,80.2182262,12.9017196
22237,80.2183991,12.9016985
22238,80.2383462,13.0410885
22239,80.2396979,13.0409238
22240,80.2324544,13.0429609
22241,80.2355145,13.0417178
22242,80.2399981,13.0403638
22243,80.2397853,13.0390857
22244,80.2393237,13.0355139
22245,80.237668,13.0344728
22246,80.2354862,13.044062
22247,80.2326029,13.0445681
22248,80.2430455,13.0413788
22249,80.2441958,13.0411987
22250,80.2353979,13.043529
22251,80.2325087,13.0439842
22252,80.2324749,13.043528
22253,80.2446434,13.0433899
22254,80.181378,13.0140142
22255,80.1978666,12.9389578
22256,80.1811983,12.9496858
22257,80.223227,12.9876005
22258,80.217791,12.7950612
22259,80.2162212,12.7955199
22260,80.2183861,12.7969731
22261,80.2136823,12.7977674
22262,80.2151446,12.7986209
22263,80.2147696,12.7974377
22264,80.2159579,12.7946807
22265,80.2147066,12.7950402
22266,80.2283618,12.7958183
22267,80.2162128,12.7979062
22268,80.2159606,12.7970766
22269,80.2251136,12.7869052
22270,80.2154063,12.7972446
22271,80.2184896,12.7973353
22272,80.2169144,12.7977298
22273,80.2166415,12.7968701
22274,80.2121904,12.7982198
22275,80.1920954,12.9982712
22276,80.192244,12.9983834
22277,80.208478,12.9413966
22278,80.2085782,12.9380075
22279,80.2105843,12.9381521
22280,80.2118229,12.938025
22281,80.2117791,12.9376499
22282,80.2137671,12.9370298
22283,80.2137225,12.9365831
22284,80.2136814,12.9361716
22285,80.2136405,12.935762
22286,80.2135971,12.9353269
22287,80.1964816,12.910771
22288,80.1966827,12.9104852
22289,80.1967908,12.9103315
22290,80.1976137,12.9091614
22291,80.1987236,12.9078007
22292,80.1827308,12.9250376
22293,80.1825929,12.9257944
22294,80.172102,12.9193666
22295,80.1708616,12.9192803
22296,80.1704524,12.9194136
22297,80.1724668,12.9170086
22298,80.1722093,12.9155237
22299,80.1722844,12.915989
22300,80.1723648,12.9163968
22301,80.1725553,12.9176334
22302,80.1741271,12.9163289
22303,80.1740529,12.9178942
22304,80.1726546,12.9181959
22305,80.1711659,12.9125851
22306,80.1716085,12.9138436
22307,80.1717562,12.9142306
22308,80.1719303,12.9145956
22309,80.17211,12.9149642
22310,80.1722174,12.9155737
22311,80.1722679,12.9158867
22312,80.1723963,12.9165856
22313,80.1704609,12.9150569
22314,80.1730971,12.9143027
22315,80.1731749,12.9138714
22316,80.1720571,12.9136983
22317,80.1724443,12.9135729
22318,80.1728323,12.9134474
22319,80.1732293,12.9133115
22320,80.1734324,12.9132387
22321,80.1755406,12.9139315
22322,80.1747976,12.9161589
22323,80.1743261,12.91624
22324,80.1737945,12.9163681
22325,80.1729896,12.9164976
22326,80.17417,12.9145119
22327,80.1745709,12.9152149
22328,80.1731105,12.9145563
22329,80.1730676,12.9153903
22330,80.1728208,12.9146557
22331,80.1731641,12.9157511
22332,80.1728476,12.9157982
22333,80.1732688,12.9160884
22334,80.1736791,12.9153485
22335,80.174068,12.9153302
22336,80.1738535,12.9146008
22337,80.1716079,12.9125548
22338,80.1729195,12.9125314
22339,80.1715629,12.9124204
22340,80.1717345,12.9129328
22341,80.1721387,12.9127973
22342,80.1725282,12.9126657
22343,80.1746555,12.9120126
22344,80.1762353,12.9115603
22345,80.1772331,12.9114348
22346,80.1788071,12.9112251
22347,80.1803981,12.9129929
22348,80.1754306,12.9173615
22349,80.176955,12.9124081
22350,80.1737811,12.9125067
22351,80.1739929,12.910274
22352,80.1770162,12.9123997
22353,80.1773937,12.912348
22354,80.1788216,12.9116492
22355,80.1791458,12.9150183
22356,80.180154,12.9148302
22357,80.1809426,12.9148387
22358,80.1751034,12.9174321
22359,80.1763265,12.9171994
22360,80.1822374,12.8978492
22361,80.1804013,12.894213
22362,80.192123,12.9139698
22363,80.191952,12.912411
22364,80.1919462,12.9123698
22365,80.1903827,12.9083493
22366,80.1896784,12.907435
22367,80.1889909,12.9065145
22368,80.1874223,12.904116
22369,80.1864506,12.909811
22370,80.1864969,12.9100528
22371,80.1865505,12.9103325
22372,80.1866143,12.9106659
22373,80.1867442,12.9111912
22374,80.1868318,12.9115598
22375,80.1869155,12.9119298
22376,80.1881467,12.9121407
22377,80.1882528,12.9125523
22378,80.1883581,12.9129611
22379,80.1884552,12.9133773
22380,80.1885464,12.9137642
22381,80.1888351,12.914713
22382,80.1895066,12.9153329
22383,80.1895928,12.9157295
22384,80.18968,12.9161307
22385,80.1897829,12.9165773
22386,80.1879187,12.9130348
22387,80.1914954,12.9164991
22388,80.1883586,12.9173511
22389,80.1882471,12.9168948
22390,80.1881736,12.9164361
22391,80.1882826,12.9159614
22392,80.1883542,12.9158171
22393,80.1884525,12.9154598
22394,80.1884579,12.9147708
22395,80.1890024,12.9154165
22396,80.1882165,12.9134139
22397,80.1880207,12.9138714
22398,80.1879214,12.9126139
22399,80.1937136,12.9117762
22400,80.193685,12.9111951
22401,80.1936508,12.9106988
22402,80.1936024,12.9097407
22403,80.1940933,12.9095028
22404,80.1971406,12.9079204
22405,80.1958368,12.907974
22406,80.1958907,12.9086115
22407,80.1968159,12.9036345
22408,80.1968582,12.9039482
22409,80.1974021,12.9050928
22410,80.1976154,12.9054335
22411,80.1983714,12.9067419
22412,80.1977973,12.9068754
22413,80.1972048,12.9085301
22414,80.1979718,12.905087
22415,80.1977565,12.9038625
22416,80.1964537,12.9036301
22417,80.1965099,12.9044672
22418,80.1965263,12.9046707
22419,80.1965508,12.9049734
22420,80.1965714,12.9052363
22421,80.1968077,12.9056517
22422,80.1968661,12.9058284
22423,80.1970036,12.9070026
22424,80.1972476,12.9055419
22425,80.1887275,12.9037279
22426,80.1897196,12.9034971
22427,80.1913067,12.9035977
22428,80.1916098,12.9037546
22429,80.1924241,12.9041542
22430,80.1936617,12.9045509
22431,80.194855,12.9045615
22432,80.1936507,12.9046896
22433,80.1948443,12.9067026
22434,80.193967,12.9066059
22435,80.1934242,12.9065015
22436,80.1927683,12.9062295
22437,80.1922989,12.9061772
22438,80.1923418,12.905487
22439,80.1927765,12.9068311
22440,80.1933745,12.9069119
22441,80.1939698,12.906998
22442,80.1937956,12.9029222
22443,80.1948285,12.9041953
22444,80.1932591,12.9052438
22445,80.1935615,12.9052995
22446,80.1948187,12.9059351
22447,80.1948365,12.9062973
22448,80.1948505,12.9070282
22449,80.1939632,12.9073977
22450,80.1934637,12.9060121
22451,80.1928461,12.9073275
22452,80.1928999,12.9077088
22453,80.1936724,12.9080751
22454,80.193935,12.9062033
22455,80.1921862,12.9077955
22456,80.1939514,12.9076987
22457,80.1959279,12.9036154
22458,80.1948419,12.9036567
22459,80.1929052,12.9041993
22460,80.1957324,12.902739
22461,80.1947549,12.9025241
22462,80.1943639,12.9023921
22463,80.192969,12.9023835
22464,80.1926052,12.90237
22465,80.1921971,12.9023714
22466,80.1917517,12.9023758
22467,80.1906601,12.9023679
22468,80.1948362,12.9038869
22469,80.193876,12.903866
22470,80.1949596,12.9048046
22471,80.1957133,12.9022633
22472,80.1957203,12.9024365
22473,80.1957829,12.903018
22474,80.1948604,12.9033536
22475,80.1759481,12.9175915
22476,80.1790648,12.9182687
22477,80.1763038,12.9169626
22478,80.1791758,12.9165816
22479,80.1868727,12.9167863
22480,80.1760661,12.9179288
22481,80.1764738,12.917866
22482,80.1791346,12.9175053
22483,80.1813769,12.9182373
22484,80.1791712,12.9155967
22485,80.1893752,12.9104152
22486,80.1889461,12.9104911
22487,80.1886779,12.9105433
22488,80.188297,12.9106296
22489,80.1878188,12.9107331
22490,80.1874253,12.9108205
22491,80.1871544,12.9108701
22492,80.1882487,12.9104283
22493,80.1845714,12.9185641
22494,80.1852391,12.919793
22495,80.1837775,12.9189771
22496,80.1856872,12.9187523
22497,80.1850861,12.9104794
22498,80.1870122,12.9102819
22499,80.1875818,12.9115955
22500,80.1876288,12.9118284
22501,80.1877042,12.9174765
22502,80.1883882,12.91178
22503,80.188459,12.912076
22504,80.1879027,12.9169563
22505,80.1903623,12.9164569
22506,80.1902309,12.9156046
22507,80.186339,12.9120858
22508,80.1874039,12.9118078
22509,80.1868781,12.9139368
22510,80.1849735,12.9102049
22511,80.1870042,12.91001
22512,80.1856362,12.916517
22513,80.1893538,12.9112545
22514,80.1891257,12.9112935
22515,80.1879986,12.91152
22516,80.1902335,12.9117669
22517,80.1944017,12.913644
22518,80.1899787,12.9160648
22519,80.1877203,12.9153328
22520,80.1849037,12.9099748
22521,80.186921,12.9097459
22522,80.1943961,12.9139383
22523,80.1929077,12.9163236
22524,80.1939618,12.9152229
22525,80.1863604,12.911678
22526,80.1872321,12.911461
22527,80.1941335,12.915053
22528,80.1862236,12.9113329
22529,80.187141,12.9111002
22530,80.1877498,12.9104309
22531,80.187906,12.9111145
22532,80.1852795,12.9174164
22533,80.1877123,12.914585
22534,80.187723,12.9156883
22535,80.1885759,12.9100858
22536,80.1892626,12.9108597
22537,80.1890506,12.9109013
22538,80.1852095,12.9108454
22539,80.1868835,12.9106165
22540,80.1888468,12.9099995
22541,80.1899331,12.9156543
22542,80.1898981,12.9043714
22543,80.190094,12.9054793
22544,80.188903,12.9045288
22545,80.1891606,12.9060127
22546,80.1909854,12.9062421
22547,80.191,12.9064429
22548,80.191151,12.907232
22549,80.1908828,12.9040999
22550,80.1912261,12.9039639
22551,80.1899276,12.9063254
22552,80.1914944,12.9062856
22553,80.1914619,12.9057355
22554,80.1914428,12.9053232
22555,80.1898473,12.9059236
22556,80.1900564,12.9066035
22557,80.1906948,12.9072833
22558,80.1907806,12.9076702
22559,80.1905982,12.9082454
22560,80.1889192,12.9060597
22561,80.19033,12.9073042
22562,80.189976,12.9055002
22563,80.1914244,12.9003706
22564,80.1903515,12.9005798
22565,80.190339,12.9004929
22566,80.1895522,12.9007366
22567,80.1891877,12.9008841
22568,80.1903783,12.9007209
22569,80.1915854,12.9012079
22570,80.191784,12.9012031
22571,80.1917784,12.9007105
22572,80.1915023,12.900773
22573,80.1905231,12.9008778
22574,80.1919018,12.9007628
22575,80.1902388,12.9012072
22576,80.1897026,12.9011717
22577,80.1975025,12.9013024
22578,80.1955818,12.9033668
22579,80.1932644,12.897411
22580,80.1932798,12.8976892
22581,80.1933024,12.8980964
22582,80.193318,12.8983788
22583,80.1933421,12.898813
22584,80.1933656,12.899237
22585,80.1933931,12.8997327
22586,80.1924275,12.9013171
22587,80.1944123,12.8999784
22588,80.1943533,12.8988228
22589,80.1944931,12.8983637
22590,80.1944819,12.898058
22591,80.1928996,12.8995915
22592,80.1963811,12.9011916
22593,80.196086,12.8989117
22594,80.1971106,12.9012909
22595,80.19298,12.8988124
22596,80.1950668,12.9029537
22597,80.1926638,12.9017416
22598,80.1938974,12.9025825
22599,80.1929479,12.899215
22600,80.1974926,12.9023796
22601,80.1991116,12.9022164
22602,80.1936774,12.8976672
22603,80.1970143,12.9027561
22604,80.1974923,12.9028943
22605,80.1946752,12.8974685
22606,80.1930766,12.898096
22607,80.1950027,12.9022593
22608,80.1940476,12.902023
22609,80.1961719,12.9023262
22610,80.2002491,12.9050307
22611,80.1943104,12.906865
22612,80.1952331,12.9062898
22613,80.1952009,12.9058976
22614,80.2012825,12.9063907
22615,80.1991867,12.9063421
22616,80.1926045,12.9092232
22617,80.1919662,12.9092545
22618,80.1940478,12.9092242
22619,80.1956622,12.9101905
22620,80.1895976,12.9199078
22621,80.192351,12.9188251
22622,80.1930712,12.918917
22623,80.1920672,12.9213191
22624,80.193743,12.9212412
22625,80.1941658,12.9211509
22626,80.1932912,12.9197379
22627,80.1924622,12.9183857
22628,80.1929318,12.918415
22629,80.1925166,12.9178619
22630,80.194246,12.9178974
22631,80.1919995,12.9206387
22632,80.1923202,12.9242815
22633,80.1841663,12.9197379
22634,80.1834743,12.9238998
22635,80.1792632,12.9301687
22636,80.179934,12.9319425
22637,80.1802159,12.9318705
22638,80.1800261,12.931919
22639,80.1798048,12.9320177
22640,80.1796423,12.9323117
22641,80.1793923,12.9328924
22642,80.1812373,12.9352977
22643,80.1801698,12.9351932
22644,80.181239,12.9496783
22645,80.1817097,12.9482126
22646,80.1818542,12.9471128
22647,80.1810818,12.9470507
22648,80.1827547,12.9471992
22649,80.1836312,12.9473022
22650,80.1842039,12.9476047
22651,80.1835172,12.948342
22652,80.1826383,12.9483214
22653,80.1879107,12.9472023
22654,80.1890993,12.9472505
22655,80.1825425,12.9317277
22656,80.1840054,12.9316431
22657,80.1825556,12.9317851
22658,80.1838122,12.9312824
22659,80.1825358,12.9313829
22660,80.1934282,12.9206451
22661,80.1937042,12.9205094
22662,80.1941361,12.9207341
22663,80.2015779,12.9246685
22664,80.2030497,12.9245652
22665,80.2001874,12.929578
22666,80.2010456,12.9297506
22667,80.2016517,12.9300878
22668,80.2024994,12.9301104
22669,80.2016682,12.9301496
